ID,Flight Number,Origin,Destination,Status,Delay
8678,PGT70HH ,Turkey,1742059235,unknown,0
8679,UAL8160 ,United States,1742059445,unknown,0
8680,HBJLF   ,Switzerland,1742059445,unknown,0
8681,SKW3380 ,United States,1742059444,unknown,0
8682,VLG708D ,Spain,1742059214,unknown,0
8683,IBE2625 ,Spain,1742059445,unknown,0
8684,N607SA  ,United States,1742059020,unknown,0
8685,N698FL  ,United States,1742059445,unknown,0
8686,DAL1946 ,United States,1742059444,unknown,0
8687,DAL2588 ,United States,1742059444,unknown,0
8688,JCM15   ,United States,1742059237,unknown,0
8689,N201UF  ,United States,1742059441,unknown,0
8690,KLM22X  ,United Kingdom,1742059420,unknown,0
8691,,Mexico,1742059411,unknown,0
8692,AER31   ,United States,1742059445,unknown,0
8693,RYR9XY  ,Malta,1742059444,unknown,0
8694,LMU622  ,Egypt,1742059441,unknown,0
8695,RYR754C ,Malta,1742059153,unknown,0
8696,AAL1774 ,United States,1742059444,unknown,0
8697,BAW33K  ,United Kingdom,1742059444,unknown,0
8698,UAL2676 ,United States,1742059445,unknown,0
8699,N14JT   ,United States,1742059445,unknown,0
8700,N268FM  ,United States,1742059445,unknown,0
8701,N1VA    ,United States,1742059444,unknown,0
8702,SW102   ,Canada,1742059352,unknown,0
8703,PHRX1B  ,Australia,,unknown,0
8704,EJA607  ,United States,1742059444,unknown,0
8705,SW104   ,Canada,1742059334,unknown,0
8706,IGO6904 ,India,1742059444,unknown,0
8707,DAL1869 ,United States,1742059445,unknown,0
8708,LXJ302  ,United States,1742059414,unknown,0
8709,UAL649  ,United States,1742059444,unknown,0
8710,VLG83UP ,Spain,1742059444,unknown,0
8711,UAL1651 ,United States,1742059444,unknown,0
8712,RPA3301 ,United States,1742059445,unknown,0
8713,VLG67YT ,Spain,1742059445,unknown,0
8714,VLG265R ,Spain,1742059444,unknown,0
8715,VLG522N ,Spain,1742059445,unknown,0
8716,AIC389  ,India,1742059443,unknown,0
8717,AAG125  ,Armenia,1742059351,unknown,0
8718,VLG95K  ,Spain,1742059445,unknown,0
8719,SEH4RA  ,Greece,1742059444,unknown,0
8720,ROU1867 ,Canada,1742059445,unknown,0
8721,VLG73UP ,Spain,1742059444,unknown,0
8722,SEH3XP  ,Greece,1742059444,unknown,0
8723,CXK214  ,United States,1742059444,unknown,0
8724,CPA253  ,China,1742059444,unknown,0
8725,DAL2818 ,United States,1742059444,unknown,0
8726,N315SK  ,United States,1742059426,unknown,0
8727,N337WR  ,United States,1742059445,unknown,0
8728,ST68    ,Canada,1742059292,unknown,0
8729,UAL1323 ,United States,1742059444,unknown,0
8730,LXJ588  ,United States,1742059445,unknown,0
8731,ASA359  ,United States,1742059444,unknown,0
8732,HGB231  ,China,1742059444,unknown,0
8733,CJT3135 ,Canada,1742059445,unknown,0
8734,AAY1018 ,United States,1742059444,unknown,0
8735,AHK769  ,China,1742059435,unknown,0
8736,FPY43M  ,Iceland,1742059445,unknown,0
8737,FPY54Y  ,Iceland,1742059445,unknown,0
8738,JRE749  ,United States,1742059445,unknown,0
8739,N4474M  ,United States,1742059444,unknown,0
8740,N789HA  ,United States,1742059445,unknown,0
8741,DAL329  ,United States,1742059445,unknown,0
8742,ICE634  ,Iceland,1742059444,unknown,0
8743,DAL459  ,United States,1742059445,unknown,0
8744,,United States,,unknown,0
8745,N375MK  ,United States,1742059443,unknown,0
8746,UAL2018 ,United States,1742059445,unknown,0
8747,ROU1864 ,Canada,1742059445,unknown,0
8748,UAL1618 ,United States,1742059445,unknown,0
8749,UAL2114 ,United States,1742059438,unknown,0
8750,AAL3029 ,United States,1742059443,unknown,0
8751,ACA540  ,Canada,1742059445,unknown,0
8752,AAL1487 ,United States,1742059445,unknown,0
8753,AAR521  ,Republic of Korea,1742059444,unknown,0
8754,        ,United States,1742059445,unknown,0
8755,SVA120  ,Saudi Arabia,1742059445,unknown,0
8756,PGT68HE ,Turkey,1742059444,unknown,0
8757,FFT2109 ,United States,1742059445,unknown,0
8758,CRK611  ,China,1742059444,unknown,0
8759,NCR855  ,United States,1742059444,unknown,0
8760,AHK209  ,China,1742059441,unknown,0
8761,SVA381  ,Saudi Arabia,1742059443,unknown,0
8762,PGT81CM ,Turkey,1742059445,unknown,0
8763,VJA302  ,United States,1742059444,unknown,0
8764,AIC905  ,India,1742059445,unknown,0
8765,,United States,1742059428,unknown,0
8766,SVA210  ,Saudi Arabia,1742059444,unknown,0
8767,SWA2810 ,United States,1742059444,unknown,0
8768,XEN89   ,United States,1742059445,unknown,0
8769,N620ML  ,United States,1742059445,unknown,0
8770,CPA617  ,China,1742059376,unknown,0
8771,SKW5593 ,United States,1742059442,unknown,0
8772,MSR742  ,Egypt,1742059443,unknown,0
8773,PGT389  ,Turkey,1742059444,unknown,0
8774,CFJSA   ,Canada,1742059445,unknown,0
8775,N971MC  ,United States,1742059444,unknown,0
8776,SW98    ,Canada,1742059343,unknown,0
8777,CPA355  ,China,1742059313,unknown,0
8778,ST49    ,Canada,1742059438,unknown,0
8779,FIE871  ,Republic of Moldova,1742059144,unknown,0
8780,RPA5779 ,United States,1742059445,unknown,0
8781,SKW4149 ,United States,1742059437,unknown,0
8782,SVA168  ,Saudi Arabia,1742059443,unknown,0
8783,MOZ309  ,Austria,1742059444,unknown,0
8784,PGT71DR ,Turkey,1742059444,unknown,0
8785,CRK779  ,China,1742059445,unknown,0
8786,AAL381  ,United States,1742059445,unknown,0
8787,SWA4725 ,United States,1742059439,unknown,0
8788,PGT4GM  ,Turkey,1742059445,unknown,0
8789,N645B   ,United States,1742059445,unknown,0
8790,SKW3824 ,United States,1742059444,unknown,0
8791,JBU2938 ,United States,1742059445,unknown,0
8792,JIA5663 ,United States,1742059445,unknown,0
8793,UAL315  ,United States,1742059445,unknown,0
8794,UAL1965 ,United States,1742059444,unknown,0
8795,SKW3312 ,United States,1742059313,unknown,0
8796,UAL1180 ,United States,1742059445,unknown,0
8797,AAL2710 ,United States,1742059445,unknown,0
8798,DAL2623 ,United States,1742059379,unknown,0
8799,KAL664  ,Republic of Korea,1742059445,unknown,0
8800,N94KM   ,United States,1742059445,unknown,0
8801,N911RP  ,United States,1742059445,unknown,0
8802,EJU67WK ,Austria,1742059445,unknown,0
8803,CRK285  ,China,1742059438,unknown,0
8804,CRK080  ,China,1742059309,unknown,0
8805,SWA1480 ,United States,1742059445,unknown,0
8806,N533QS  ,United States,1742059444,unknown,0
8807,SWA1940 ,United States,1742059445,unknown,0
8808,AAL2046 ,United States,1742059380,unknown,0
8809,AAL2676 ,United States,1742059445,unknown,0
8810,IBE08FY ,Spain,1742059445,unknown,0
8811,SWA2272 ,United States,1742059445,unknown,0
8812,N275AC  ,United States,1742059441,unknown,0
8813,AAL1131 ,United States,1742059445,unknown,0
8814,VLG140C ,Spain,1742059445,unknown,0
8815,THNDR06 ,United States,1742059291,unknown,0
8816,NKS743  ,United States,1742059445,unknown,0
8817,N422TS  ,United States,1742059445,unknown,0
8818,N9663J  ,United States,1742059445,unknown,0
8819,ASA450  ,United States,1742059445,unknown,0
8820,RPA4406 ,United States,1742059445,unknown,0
8821,N8147A  ,United States,1742059444,unknown,0
8822,N422TG  ,United States,1742059398,unknown,0
8823,DAL562  ,United States,1742059445,unknown,0
8824,RPA4553 ,United States,1742059445,unknown,0
8825,JNA001  ,Republic of Korea,1742059445,unknown,0
8826,N129RP  ,United States,1742059445,unknown,0
8827,,United States,1742059405,unknown,0
8828,WJA81   ,Canada,1742059444,unknown,0
8829,ROU1674 ,Canada,1742059445,unknown,0
8830,DAL3198 ,United States,1742059445,unknown,0
8831,SWG597  ,Canada,1742059434,unknown,0
8832,EJU75BT ,Austria,1742059445,unknown,0
8833,WJA2254 ,Canada,1742059445,unknown,0
8834,N515AM  ,United States,1742059444,unknown,0
8835,ICE212  ,Iceland,1742059444,unknown,0
8836,AEE959  ,Greece,1742059443,unknown,0
8837,NOZ9JE  ,Norway,1742059445,unknown,0
8838,N728MH  ,United States,1742059444,unknown,0
8839,SWA585  ,United States,1742059445,unknown,0
8840,AEE913  ,Greece,1742059444,unknown,0
8841,N861DP  ,United States,1742059445,unknown,0
8842,DAL812  ,United States,1742059444,unknown,0
8843,CES202  ,China,1742059445,unknown,0
8844,N327LX  ,United States,1742059445,unknown,0
8845,N144YD  ,United States,1742059445,unknown,0
8846,N4128U  ,United States,1742059444,unknown,0
8847,GSW630  ,Switzerland,1742059445,unknown,0
8848,VAR494  ,United States,1742059444,unknown,0
8849,DAL2443 ,United States,1742059445,unknown,0
8850,AAL2348 ,United States,1742059444,unknown,0
8851,SWR242  ,Switzerland,1742059444,unknown,0
8852,SWR180  ,Switzerland,1742059444,unknown,0
8853,SWR181  ,Switzerland,1742059444,unknown,0
8854,AKJ114F ,India,1742059445,unknown,0
8855,KAP613B ,United States,1742059288,unknown,0
8856,N29230  ,United States,1742059444,unknown,0
8857,N300G   ,United States,1742059444,unknown,0
8858,IGO5388 ,India,1742059445,unknown,0
8859,QTR2C   ,Qatar,1742059008,unknown,0
8860,EXS1240 ,United Kingdom,1742059445,unknown,0
8861,CXK40   ,United States,1742059445,unknown,0
8862,AAL1972 ,United States,1742059445,unknown,0
8863,JBU1519 ,United States,1742059445,unknown,0
8864,EXS18LW ,United Kingdom,1742059444,unknown,0
8865,ACA598  ,Canada,1742059445,unknown,0
8866,JBU736  ,United States,1742059443,unknown,0
8867,ACA1046 ,Canada,1742059445,unknown,0
8868,QTR071  ,Qatar,1742059445,unknown,0
8869,SKW3320 ,United States,1742059445,unknown,0
8870,QTR961  ,Qatar,1742059445,unknown,0
8871,EJA612  ,United States,1742059444,unknown,0
8872,EXS37G  ,United Kingdom,1742059445,unknown,0
8873,QTR85N  ,Qatar,1742059441,unknown,0
8874,GBBKA   ,United Kingdom,1742059445,unknown,0
8875,RPA5711 ,United States,1742059445,unknown,0
8876,QTR1J   ,Qatar,1742059445,unknown,0
8877,DAL510  ,United States,1742059444,unknown,0
8878,BAW704W ,United Kingdom,1742059444,unknown,0
8879,AFR72VY ,France,1742059393,unknown,0
8880,QTR755  ,Qatar,1742059445,unknown,0
8881,RYR47XY ,Ireland,1742059445,unknown,0
8882,AFR7485 ,France,1742059445,unknown,0
8883,TZP15   ,Japan,1742059445,unknown,0
8884,UAL1462 ,United States,1742059428,unknown,0
8885,ASA884  ,United States,1742059424,unknown,0
8886,AFR74HC ,France,1742059444,unknown,0
8887,QTR86R  ,Qatar,1742059444,unknown,0
8888,N300EP  ,United States,1742059442,unknown,0
8889,DGNJP   ,Germany,1742059325,unknown,0
8890,RYR3133 ,Ireland,1742059388,unknown,0
8891,SWA1760 ,United States,1742059203,unknown,0
8892,SWA2321 ,United States,1742059181,unknown,0
8893,AFR1069 ,France,1742059445,unknown,0
8894,AFR29ZN ,France,1742059445,unknown,0
8895,DAL1205 ,United States,1742059445,unknown,0
8896,N50SF   ,United States,1742059208,unknown,0
8897,VJA320  ,United States,1742059445,unknown,0
8898,GSW2KP  ,Switzerland,1742059445,unknown,0
8899,BAW399  ,United Kingdom,1742059445,unknown,0
8900,ACA262  ,Canada,1742059437,unknown,0
8901,SWA3413 ,United States,1742059445,unknown,0
8902,NKS448  ,United States,1742059445,unknown,0
8903,ENY3414 ,United States,1742059437,unknown,0
8904,N33763  ,United States,1742059444,unknown,0
8905,WUK6AK  ,United Kingdom,1742059445,unknown,0
8906,ENT2621 ,Switzerland,1742059445,unknown,0
8907,WUK64   ,United Kingdom,1742059314,unknown,0
8908,N275AM  ,United States,1742059445,unknown,0
8909,AKJ161C ,India,1742059444,unknown,0
8910,,United States,1742059210,unknown,0
8911,AKJ113E ,India,1742059275,unknown,0
8912,N50TT   ,United States,1742059444,unknown,0
8913,SWA1995 ,United States,1742059444,unknown,0
8914,N807NG  ,United States,1742059445,unknown,0
8915,JBU947  ,United States,1742059434,unknown,0
8916,QTR41U  ,Qatar,1742059248,unknown,0
8917,AAL2517 ,United States,1742059445,unknown,0
8918,QTR004  ,Qatar,1742059444,unknown,0
8919,ANA180  ,Japan,1742059443,unknown,0
8920,RYR74HG ,Ireland,1742059444,unknown,0
8921,QTR44W  ,Qatar,1742059442,unknown,0
8922,UAL1146 ,United States,1742059445,unknown,0
8923,IGO156  ,India,1742059338,unknown,0
8924,JIA5589 ,United States,1742059429,unknown,0
8925,UAL1772 ,United States,1742059437,unknown,0
8926,IGO2369 ,India,1742059445,unknown,0
8927,UAL2200 ,United States,1742059445,unknown,0
8928,QTR48N  ,Qatar,1742059445,unknown,0
8929,RPA3434 ,United States,1742059445,unknown,0
8930,AAY716  ,United States,1742059445,unknown,0
8931,AAR762  ,Republic of Korea,1742059445,unknown,0
8932,AAL1362 ,United States,1742059444,unknown,0
8933,DAL1675 ,United States,1742059444,unknown,0
8934,,India,1742059417,unknown,0
8935,SWA4571 ,United States,1742059445,unknown,0
8936,EXS95T  ,United Kingdom,1742059445,unknown,0
8937,N612PD  ,United States,1742058946,unknown,0
8938,RYR2DT  ,Poland,1742059442,unknown,0
8939,EXS65DP ,United Kingdom,1742059444,unknown,0
8940,EXS51AB ,United Kingdom,1742059445,unknown,0
8941,RYR3JX  ,Poland,1742059444,unknown,0
8942,DAL2455 ,United States,1742059438,unknown,0
8943,N302CJ  ,United States,1742059444,unknown,0
8944,N65872  ,United States,1742059445,unknown,0
8945,IGO746  ,India,1742059441,unknown,0
8946,KAL628  ,Republic of Korea,1742059444,unknown,0
8947,JBU511  ,United States,1742059444,unknown,0
8948,RYR2CA  ,Poland,1742059445,unknown,0
8949,AAY2939 ,United States,1742059444,unknown,0
8950,N8661P  ,United States,1742059399,unknown,0
8951,EXS45FL ,United Kingdom,1742059421,unknown,0
8952,RYR622T ,Poland,1742059445,unknown,0
8953,RPA5822 ,United States,1742059431,unknown,0
8954,RYR38ZZ ,Poland,1742059445,unknown,0
8955,RYR3TP  ,Poland,1742059445,unknown,0
8956,RYR58EK ,Poland,1742059445,unknown,0
8957,ENY3625 ,United States,1742059444,unknown,0
8958,EXS47MA ,United Kingdom,1742059445,unknown,0
8959,MXY139  ,United States,1742059444,unknown,0
8960,PPNJR   ,Germany,1742059445,unknown,0
8961,ASP686  ,Canada,1742059443,unknown,0
8962,EZY46RZ ,United Kingdom,1742059445,unknown,0
8963,N888RK  ,United States,1742059444,unknown,0
8964,JIA5331 ,United States,1742059445,unknown,0
8965,DAL263  ,United States,1742059445,unknown,0
8966,EZY28JV ,United Kingdom,1742059445,unknown,0
8967,SWR3ZK  ,Switzerland,1742059443,unknown,0
8968,RYR71EY ,Poland,1742059444,unknown,0
8969,RYR2RY  ,Poland,1742059445,unknown,0
8970,IGO1631 ,India,1742059433,unknown,0
8971,RYR239D ,Poland,1742059445,unknown,0
8972,EJA693  ,United States,1742059445,unknown,0
8973,AKJ190F ,India,1742059443,unknown,0
8974,N320ME  ,United States,1742059445,unknown,0
8975,RYR4JH  ,Poland,1742059445,unknown,0
8976,EXS76M  ,United Kingdom,1742059445,unknown,0
8977,N533WE  ,United States,1742059445,unknown,0
8978,RYR7289 ,Poland,1742059445,unknown,0
8979,RYR8RE  ,Poland,1742059445,unknown,0
8980,FTD510  ,United States,1742059444,unknown,0
8981,,India,,unknown,0
8982,N23JA   ,United States,1742059444,unknown,0
8983,,United States,1742059159,unknown,0
8984,DAL2112 ,United States,1742059445,unknown,0
8985,IGO507C ,India,1742059443,unknown,0
8986,DAL844  ,United States,1742059445,unknown,0
8987,DTA578  ,Angola,1742059167,unknown,0
8988,CFS4692 ,United States,1742059444,unknown,0
8989,SPUTM   ,Poland,1742059445,unknown,0
8990,N4128H  ,United States,1742059445,unknown,0
8991,PDT5958 ,United States,1742059445,unknown,0
8992,,India,1742059247,unknown,0
8993,JRE810  ,United States,1742059444,unknown,0
8994,AAL1606 ,United States,1742059444,unknown,0
8995,EJA535  ,United States,1742059445,unknown,0
8996,N612PR  ,United States,1742059444,unknown,0
8997,N2645L  ,United States,1742059393,unknown,0
8998,PAC964  ,United States,1742059445,unknown,0
8999,THY6605 ,Turkey,1742059445,unknown,0
9000,N7122E  ,United States,1742058456,unknown,0
9001,,United States,1742059166,unknown,0
9002,DAL1009 ,United States,1742059444,unknown,0
9003,AIC2965 ,India,1742059444,unknown,0
9004,AIC2017 ,India,1742059445,unknown,0
9005,THY6660 ,Turkey,1742059445,unknown,0
9006,DAL1137 ,United States,1742059445,unknown,0
9007,WJA1788 ,Canada,1742059445,unknown,0
9008,DLH412  ,Germany,1742059445,unknown,0
9009,N50W    ,United States,1742059445,unknown,0
9010,EJM561  ,United States,1742059444,unknown,0
9011,UAL1403 ,United States,1742059445,unknown,0
9012,CMP137  ,Panama,1742059365,unknown,0
9013,SWA2958 ,United States,1742059445,unknown,0
9014,SPUTC   ,Poland,1742059444,unknown,0
9015,OCN311  ,Germany,1742059445,unknown,0
9016,N285CS  ,United States,1742059439,unknown,0
9017,UCA4317 ,United States,1742059444,unknown,0
9018,CMP120  ,Panama,1742059445,unknown,0
9019,WZZ49ZX ,Malta,1742059445,unknown,0
9020,CMP113  ,Panama,1742059135,unknown,0
9021,OMNXT   ,Slovakia,1742059445,unknown,0
9022,N2010F  ,United States,1742059358,unknown,0
9023,GFOXP   ,United Kingdom,1742059445,unknown,0
9024,EJA691  ,United States,1742059445,unknown,0
9025,VAR835  ,United States,1742059081,unknown,0
9026,SWA1397 ,United States,1742059445,unknown,0
9027,OCN7N   ,Germany,1742059405,unknown,0
9028,ENY4011 ,United States,1742059439,unknown,0
9029,N919HP  ,United States,1742059445,unknown,0
9030,IGO6452 ,India,1742059444,unknown,0
9031,UAL1689 ,United States,1742059445,unknown,0
9032,JBU21   ,United States,1742059444,unknown,0
9033,UAL1026 ,United States,1742059444,unknown,0
9034,N458DL  ,United States,1742059443,unknown,0
9035,FFT1003 ,United States,1742059443,unknown,0
9036,WUK7JU  ,United Kingdom,1742059445,unknown,0
9037,JBU45   ,United States,1742059363,unknown,0
9038,AAL3170 ,United States,1742059444,unknown,0
9039,SWA334  ,United States,1742059444,unknown,0
9040,SPGIT   ,Poland,1742059444,unknown,0
9041,N9910E  ,United States,1742059444,unknown,0
9042,AAL1083 ,United States,1742059445,unknown,0
9043,CMP880  ,Panama,1742059445,unknown,0
9044,BDA803  ,India,1742059440,unknown,0
9045,GTI8241 ,United States,1742059435,unknown,0
9046,SKW5365 ,United States,1742059445,unknown,0
9047,EJA243  ,United States,1742059424,unknown,0
9048,N888DH  ,United States,1742059445,unknown,0
9049,AIC2520 ,India,1742059444,unknown,0
9050,,United States,1742059429,unknown,0
9051,JIA5411 ,United States,1742059444,unknown,0
9052,DLH2HF  ,Germany,1742059445,unknown,0
9053,AAL1296 ,United States,1742059394,unknown,0
9054,UAL343  ,United States,1742059445,unknown,0
9055,SWA1025 ,United States,1742059445,unknown,0
9056,N29HT   ,United States,1742059445,unknown,0
9057,ASI111  ,United States,1742059445,unknown,0
9058,BYF6    ,United States,1742059444,unknown,0
9059,IGO2096 ,India,1742059444,unknown,0
9060,N3171E  ,United States,1742059247,unknown,0
9061,AEE286  ,Greece,1742059445,unknown,0
9062,UAL1088 ,United States,1742059443,unknown,0
9063,CFSEP   ,Canada,1742059196,unknown,0
9064,FFT2260 ,United States,1742059444,unknown,0
9065,AAY916  ,United States,1742059444,unknown,0
9066,UAL2643 ,United States,1742059445,unknown,0
9067,UAL717  ,United States,1742059445,unknown,0
9068,IGO5346 ,India,1742059132,unknown,0
9069,SWA2551 ,United States,1742059444,unknown,0
9070,SPZON   ,Poland,1742059445,unknown,0
